SE,Name,Lines,Stars
S06E09,rachel,"Oh my God, he dream-cheated on you!",9.2
S06E09,phoebe,"Yeah, but then Jacques Cousteau came and he kicked his ass for betraying me! It was soo cool! Then, he took me diving and he introduced me to his pet seahorse, who, by the way, was totally coming on to me, and please, that is not gonna happen.",9.2
S06E09,phoebe,"Five minutes ago, a line like that would’ve floored me. Now nothing. Well, not nothing, I am still a woman.",9.2
S06E09,monica,Ross? Let’s go.,9.2
S06E09,ross,"Oh yeah, about telling Mom and Dad, I was thinking about maybe writing a letter.",9.2
S06E09,monica,"Alright, you know what? That’s it. You’ve had your chance.",9.2
S06E09,ross,Wha-what?,9.2
S06E09,monica,Mom! Dad! Ross smoked pot in college!,9.2
S06E09,ross,"You are such a tattletale! Mom, Dad, you remember that-that time you walked in my room and smelled marijuana?",9.2
S06E09,ross,Well I told you it was Chandler who was smoking the pot but it was me. I’m sorry.,9.2
S06E09,monica,"And Dad, y’know that mailman that you got fired? He didn’t steal your Playboys! Ross did!",9.2
S06E09,ross,"Yeah, well, Hurricane Gloria didn’t break the porch swing, Monica did!",9.2
S06E09,monica,Ross hasn’t worked at the museum for a year!,9.2
S06E09,ross,Monica and Chandler are living together!,9.2
S06E09,monica,Ross married Rachel in Vegas! And got divorced! Again!!!!,9.2
S06E09,phoebe,I love Jacques Cousteau!,9.2
S06E09,rachel,I wasn’t supposed to put beef in the trifle!,9.2
S06E09,joey,I wanna gooooooo!,9.2
S06E09,ross,"I-I uh, I got tricked into all those things!",9.2
S06E09,chandler,Thank you!,9.2
S06E09,chandler,I’ll talk to them!,9.2
S06E09,rachel,"You guys! It was bananas, cream, and beef! I-I just cannot believe that you ate that so that I wouldn’t feel bad!",9.2
S06E09,monica,"Well actually, I-I didn’t eat mine. It’s still in the bathroom.",9.2
S06E09,joey,"No it isn’t, I ate that.",9.2
S06E09,joey,"Nope, got it and I got yours  too.",9.2
S06E10,chandler,"Let me ask you, why is everybody using these tiny lights nowadays? I remember when people used to use big lights.",8.6
S06E10,rachel,"That’s a good story, Grandpa.",8.6
S06E10,ross,Hey,8.6
S06E10,ross,"Wow, Monica’s letting other people help decorate her tree! Did someone get her drunk again or?",8.6
S06E10,monica,Having a perfectly decorated tree is not what Christmas is about. It’s about being with the people that you love.,8.6
S06E10,phoebe,That is nice and we’re done. TADA!,8.6
S06E10,chandler,"I dunno what it is, it just doesn’t quite feel like Christmas to me.",8.6
S06E10,monica,"Oh, here.",8.6
S06E10,chandler,See now it feels like Christmas!,8.6
S06E10,ross,"… and that’s the story of the dreidle. Now, some people trace the Christmas tree back to the Egyptians, who used to bring green palm branches into their huts on the shortest day of the year, symbolising life’s triumph over death. And that was like 4000 years ago.",8.6
S06E10,rachel,"So, pretty much around the same time that you started telling this story.",8.6
S06E10,joey,Hey you guys.,8.6
S06E10,chandler,Hey Joe what’s up?,8.6
S06E10,joey,"I had to get out of the apartment. Janine is like stretching all over the place. Y’know, everywhere I look she’s like…",8.6
S06E10,chandler,I can see why that’s hard to resist.,8.6
S06E10,joey,I like her so much!,8.6
S06E10,monica,"Aw, I’m sorry sweetie that she doesn’t feel the same way.",8.6
S06E10,joey,I know. And she’s so sweet. I just wanna feed her grapes and brush her hair.,8.6
S06E10,chandler,"You are aware that she’s not a monkey, right?",8.6
S06E10,ross,"I am so over Janine. I mean, yeah, at first I thought she was hot, but now she’s like OLD NEWS!",8.6
S06E10,ross,Hi Janine!,8.6
S06E10,monica,Hold it! Are you talking about Dick Clark’s New Year’s Rocking Eve?,8.6
S06E10,monica,Oh my God! We love that show! I mean Ross and I have been watching it since I can remember!,8.6
S06E10,chandler,"Ah, you’re still just a little fat girl inside aren’t you?",8.6
S06E10,ross,You’re gonna be a party person! Those guys rock the most!,8.6
S06E10,joey,Totally! I would love to spend New Year’s with you.,8.6
S06E10,ross,"Oh, well you see how it works is, the part with Dick Clark in Times Square is actually live, but they tape some of the party stuff ahead of time. Yeah, not a lot of people know that.",8.6
S06E10,ross,Are you serious?,8.6
S06E10,monica,We are there!,8.6
S06E10,chandler,"What, what are you laughing at?",8.6
S06E10,rachel,"Well, I used to date him, but you’re still going out with her!",8.6
S06E10,ross,Bye Janine!,8.6
S06E10,joey,Did she just ask me out on a date?,8.6
S06E10,chandler,I don’t think so.,8.6
S06E10,monica,What are you talking about? She just invited him to the biggest party of the millennium!,8.6
S06E10,rachel,"Yeah, but she also invited you and Ross. Yeah, honey, I’m sorry, but I don’t think that was a romantic thing.",8.6
S06E10,joey,"Oh. Maybe. But hey I know how I can find out. We’re going to a New Year’s Eve party, right? So at midnight, I can kiss her. And if she kisses me back, great! Y’know? But if she says ‘Dude, what the hell are you doing?’ I can say ‘It wasn’t me, it was New Years!’",8.6
S06E10,rachel,"Well, that’s a lot better than Ross trying to kiss me in High School, and saying that he did it because he needed chapstick.",8.6
S06E10,ross,It was a dry day.,8.6
S06E10,monica,We are going to Dick Clark’s New Year’s Rocking Eve!,8.6
S06E10,ross,Oh my God!,8.6
S06E10,monica,Oh my God!,8.6
S06E10,chandler,Oh my God!,8.6
S06E10,joey,"OK, listen I’ve been on sets before, so let me give you a little advice, alright? It’s a show, but we’re just dancing, OK? It’s no big deal. The important thing to remember – stay cool.",8.6
S06E10,ross,Got it!,8.6
S06E10,ross,Oh my God it’s just like I dreamed it!,8.6
S06E10,ross,"Yeah, I have a question. When is this gonna air?",8.6
S06E10,joey,Ross! So when is it gonna air?,8.6
S06E10,rachel,"Okay, you look in the kitchen, I will look in the back closet.",8.6
S06E10,chandler,"I can save you time ladies, I’m right here.",8.6
S06E10,phoebe,"Yeah, Chandler why don’t you take a walk? This doesn’t concern you.",8.6
S06E10,rachel,We are looking for our Christmas presents from Monica.,8.6
S06E10,chandler,What? That’s terrible!,8.6
S06E10,phoebe,"No-no, we do it every year!",8.6
S06E10,chandler,"Oh well, that makes it not terrible.",8.6
S06E10,phoebe,"No, yeah, we never find them! She’s always best at us that wily minx.",8.6
S06E10,rachel,"Don’t worry, we’re just gonna search here for an hour, them we’re gonna go over to Joey’s and search, OK?",8.6
S06E10,chandler,"No not okay, you can’t look for Monica’s presents!",8.6
S06E10,phoebe,But we have to!,8.6
S06E10,chandler,"No, you don’t have to, and you can’t because I live here too.",8.6
S06E10,phoebe,"Well then, you should look with us.",8.6
S06E10,chandler,Why?,8.6
S06E10,rachel,"Chandler, aren’t you worried about what to get Monica for Christmas?",8.6
S06E10,chandler,"No, I have a great idea for a present for her.",8.6
S06E10,phoebe,"Oh, that’s it?  A great idea!",8.6
S06E10,rachel,"Chandler, that’s not enough. I mean what if she gets you a great present, two medium presents, and a bunch of little presents? And you’ve just gotten her one great present? I mean that’s just gonna make her feel bad. Why would you do that to her Chandler? Why? Why?",8.6
S06E10,chandler,"If I help, we can find ‘em faster!",8.6
S06E10,rachel,That’s right!,8.6
S06E10,phoebe,"Ooh ooh, we have a live one!",8.6
S06E10,rachel,"Oh, it’s a Macy’s bag!",8.6
S06E10,phoebe,"Ooh, who’s it for?",8.6
S06E10,rachel,"Dear losers, do you really think I’d hide presents under the couch? P.S. Chandler, I knew they’d break you.",8.6
S06E10,phoebe,Uh-oh. She may be onto us.,8.6
S06E10,rachel,We are so gonna find them this year.,8.6
S06E10,chandler,"Y’know when you guys said you were gonna go across the hall and look, you don’t, you don’t do that every year do you?",8.6
S06E10,rachel,Yeah.,8.6
S06E10,chandler,"You don’t, like go into the back of my closet, and look under my gym bag or anything?",8.6
S06E10,chandler,"Because that’s where Joey gave me some stuff to store that I’ve never seen before in my life! Okay, that did not just happen!",8.6
S06E10,monica,"Okay, here comes another camera.",8.6
S06E10,ross,Right. No biggie. Stay loose.,8.6
S06E10,ross,Why do they keep doing that?,8.6
S06E10,monica,"If we wanna get on camera, I think we have to get up on one of those platforms. They’ve been taping those people up there all day.",8.6
S06E10,ross,Right.,8.6
S06E10,ross,"Hey, what’d you guys do to get up on there?",8.6
S06E10,monica,Oh yeah? Well when you learned how to dance did you forget how to put on underpants?,8.6
S06E10,ross,Yeah!,8.6
S06E10,joey,Really?,8.6
S06E10,joey,What do you mean?,8.6
S06E10,joey,Uh-huh.,8.6
S06E10,joey,No-no-no-no-no we came together!,8.6
S06E10,joey,"No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.",8.6
S06E10,chandler,"I couldn't find anything at Joey--Hey-hey, oh hey!",8.6
S06E10,rachel,"Yeah, we found them. There were in the guest room closet behind some coats.",8.6
S06E10,phoebe,"Yeah, and you have nothing to worry about 'cos they're all crap!",8.6
S06E10,chandler,"Those are my gifts, I got them for you.",8.6
S06E10,phoebe,Ohhh. Thanks Chandler they're great!,8.6
S06E10,rachel,"Well Chandler, what is this very weird, metal A Z thing?",8.6
S06E10,chandler,Those are book ends! That's a great gift!,8.6
S06E10,phoebe,"Oh, okay, I'm sorry, thank you for my azzz.",8.6
S06E10,rachel,Ha!,8.6
S06E10,chandler,"Make sure you put all that stuff back in the closet, okay?",8.6
S06E10,rachel,"Yes, okay, oh, by the way, I just gotta say, I think it's really nice of you that even after you've moved, you still keep storing that stuff for Joey!",8.6
S06E10,joey,Hey-hey dancer girl! Can I go to the bathroom? I just..  Looking good Gellers!,8.6
S06E10,ross,We know!,8.6
S06E10,monica,"Hey, see that snippy guy over there? He’s the one who decides who gets up on the platform. We should go dance by him.",8.6
S06E10,ross,Okay.,8.6
S06E10,monica,"Excuse me, sir, would it help if I weren’t wearing underpants?",8.6
S06E10,ross,Monica!  Would it?,8.6
S06E10,joey,"Hey! Tall guy! Hey, listen, I wanted to talk to you about that girl that you’re dancing with.",8.6
S06E10,joey,"Yeah, yeah, okay. Uh, look buddy, I came with that girl, and I had this plan to kiss her at the new years countdown – I’m trying to win her over, so I was wondering if..",8.6
S06E10,joey,"Oh come on man, you can dance with my partner, she’s real, uh, mellow!",8.6
S06E10,joey,"Well, I was hoping after tonight that maybe I could you know…",8.6
S06E10,joey,"Alright, alright, hey y’know fair is fair,",8.6
S06E10,joey,"Hey, now you’re the one who wet his pants.",8.6
S06E10,monica,"Man, this sucks! Y’know if Mom and Dad don’t see us on TV after we made them so jealous, I mean, who’s gonna be the losers then?",8.6
S06E10,ross,"Hey, I know what’ll get us up on a platform!",8.6
S06E10,monica,What?,8.6
S06E10,ross,The routine!,8.6
S06E10,monica,"Ross, we haven’t done the routine since middle school.",8.6
S06E10,ross,"Hey, when the snippy guy sees the routine, he’ll wanna build us our own platform!",8.6
S06E10,monica,Was it really that good?,8.6
S06E10,ross,"We got honourable mention in the brother/sister dance category! Look, it’s almost fake midnight, do we really have any other choice?",8.6
S06E10,monica,"Okay, let’s do it. Mom and Dad are gonna be so faced!",8.6
S06E10,monica,5 6 7 8!,8.6
S06E10,ross,"So, do we really have to ask who’s going up on the platform next?",8.6
S06E10,monica,Yes!,8.6
S06E10,joey,"Uh, take a look at the guy’s pants! I mean, I know you told us to show excitement, but don’t you think he went a little overboard?",8.6
S06E10,joey,"Yeah, take a hike wetpants!",8.6
S06E10,ross,Can you believe this? We’re gonna be on the platform for the Millennium moment!,8.6
S06E10,monica,"I know! Hey, you haven’t been practising the routine, have you?",8.6
S06E10,ross,No!,8.6
S06E10,monica,Me too!,8.6
S06E10,ross,"Hey, when the music starts up again, I was thinking of maybe goind into the robot, y’know?",8.6
S06E10,monica,"Ross, I think we should stick to the routine, we don’t wanna look stupid!",8.6
S06E10,joey,No! Year! Happy No Year!,8.6
S06E10,phoebe,Hey! Look who I found!,8.6
S06E10,chandler,"Oh, hey guys!",8.6
S06E10,phoebe,"Y’know, birds have a very good sense of direction, and I thought maybe they could help us find where the presents are hidden.",8.6
S06E10,chandler,"Yes, if the presents are hidden south for the winter.",8.6
S06E10,phoebe,"Or we could just follow your clever jokes – any ideas? No! Didn’t think so! Okay, c’mon guys, show us where the presents are!",8.6
S06E10,chandler,"Oh, the duck seems to think that Monica got me garbage! Hmm, I wonder what I could get Monica that’s as good as garbage?",8.6
S06E10,phoebe,"Hmm, how about my azzz?",8.6
S06E10,rachel,"Hey, this is hollow.",8.6
S06E10,phoebe,What?,8.6
S06E10,rachel,"This bench, it’s hollow! I can’t believe I never knew that!  Oh, the presents!!!",8.6
S06E10,phoebe,"No, don’t look directly at them!",8.6
S06E10,chandler,What?,8.6
S06E10,phoebe,"Alright, no, we could look at them!",8.6
S06E10,rachel,"Oh, this one’s for me!",8.6
S06E10,phoebe,"Oh, this one’s for Chandler. Here.",8.6
S06E10,chandler,Oh great!,8.6
S06E10,phoebe,And the big one’s for me!,8.6
S06E10,rachel,"Ooh, let’s open them!",8.6
S06E10,chandler,Okay! Okay! Okay!,8.6
S06E10,phoebe,Hee hee!,8.6
S06E10,chandler,"Wait, we can’t do this.",8.6
S06E10,chandler,"I don’t wanna know what Monica got me. Y’know? I mean, look, I’m sure she worked really hard at getting you a present, and wanting to surprise me, and you guys are gonna ruin that, and I, look we have to put these back, this is not what Christmas is about.",8.6
S06E10,rachel,"Whatever Linus, I’m opening mine.",8.6
S06E10,chandler,"Nobody is opening anything ok? Look, I don’t know about you guys, but I wanna see the look on Monica’s face when I give her my present, and I’m sure she wants to see the look on my face when I get mine. So please, please, can we just, can we put them back?",8.6
S06E10,phoebe,Will you get us better gifts?,8.6
S06E10,chandler,Fine!,8.6
S06E10,monica,"Hey guys! You found the presents? Chandler, you let them find the presents? Great! Do you know how long it took me to find you that water purifier?",8.6
S06E10,chandler,That’s what you got me?,8.6
S06E10,phoebe,"Oh yes, I see what you mean. That look is priceless.",8.6
S06E10,joey,"Home sweet home, huh? Nice to, uh, get back to reality. Plus we know how the New Year’s gonna go off. I guess there’s no reason for all that Y2K panic, y’know? Anyway, g’night!",8.6
S06E10,joey,Yeah?,8.6
S06E10,joey,"Oh, yoii. What was that for?",8.6
S06E10,joey,"Really? In the moment, I really wanted to kiss you too. In the moment.",8.6
